querry,reference,alignment_length,similarity_errors,ref_coverage,querry_coverage,ani,reference_length,querry_length,alignment_coverage,primary_cluster
infinity_D07-NF-R1_89.fa,infinity_D10-NF-R1_30_sub.fa,2272440,75205,0.5143622,0.6597013,0.9669056,4417976,3444650,0.6597012758916,351
infinity_D07-NF-R1_89.fa,infinity_D10-NF-R1_maxbin.026_sub.fa,899782,28306,0.6103602,0.26121145,0.96854126,1474182,3444650,0.6103601861913929,351
infinity_D07-NF-R1_89.fa,nanopore_D01-NF-R1_bin.128.fa,2444442,41077,0.80784607,0.70963436,0.9831958,3025876,3444650,0.8078460584637308,351
infinity_D07-NF-R1_89.fa,nanopore_D02-NF-R2_46_sub.fa,915604,100403,0.52418566,0.26580465,0.89034235,1746717,3444650,0.5241856580087101,351
infinity_D07-NF-R1_89.fa,nanopore_D04-NF-R1_79_sub.fa,2057394,35757,0.6044547,0.5972723,0.98262024,3403719,3444650,0.6044547155625949,351
infinity_D07-NF-R1_89.fa,nanopore_D04-NF-R1_bin.307.fa,1971216,149940,0.47856292,0.57225436,0.9239353,4119032,3444650,0.5722543654652867,351
infinity_D07-NF-R1_89.fa,nanopore_D05-NF-R1_89_sub.fa,2534483,84249,0.483743,0.73577374,0.9667589,5239317,3444650,0.7357737360834918,351
infinity_D07-NF-R1_89.fa,nanopore_D06-NF-R1_58_sub.fa,2696611,42989,0.7886603,0.7828404,0.98405814,3419230,3444650,0.7886603124095191,351
infinity_D07-NF-R1_89.fa,nanopore_D07-NF-R1_8.fa,3419809,2504,0.9370793,0.99278855,0.9992678,3649434,3444650,0.9927885271362838,351
infinity_D07-NF-R1_89.fa,nanopore_D08-NF-R1_bin.75.fa,2533210,43595,0.827417,0.7354042,0.9827906,3061588,3444650,0.8274170136543519,351
infinity_D07-NF-R1_89.fa,nanopore_D08-NF-R1_maxbin.022_sub.fa,1679207,180493,0.3886385,0.4874826,0.892513,4320743,3444650,0.4874826179727984,351
infinity_D07-NF-R1_89.fa,nanopore_D10-NF-R1_29_sub.fa,801258,30560,0.63432264,0.2326094,0.96186,1263171,3444650,0.6343226689023101,351
infinity_D07-NF-R1_89.fa,nanopore_D10-NF-R1_bin.46.fa,1475148,43485,0.603297,0.42824322,0.9705216,2445144,3444650,0.6032969837359272,351
infinity_D08-NF-R1_bin.64.fa,infinity_D01-NF-R1_bin.49.fa,1073387,104997,0.47189438,0.3511558,0.9021816,2274634,3056726,0.4718943794913819,351
infinity_D08-NF-R1_bin.64.fa,infinity_D02-NF-R2_bin.198.fa,1192555,15073,0.62538904,0.39014128,0.9873608,1906901,3056726,0.6253890474649707,351
infinity_D08-NF-R1_bin.64.fa,infinity_D03-NF-R1_bin.218.fa,1385222,127274,0.42592242,0.4531718,0.90812016,3252287,3056726,0.45317179230326826,351
infinity_D08-NF-R1_bin.64.fa,infinity_D04-NF-R1_maxbin.065_sub.fa,1459606,53200,0.48601207,0.47750634,0.9635518,3003230,3056726,0.48601206034835825,351
infinity_D08-NF-R1_bin.64.fa,infinity_D05-NF-R1_bin.159.fa,1600867,76487,0.48159456,0.5237195,0.9522215,3324097,3056726,0.5237194959574394,351
infinity_D08-NF-R1_bin.64.fa,infinity_D06-NF-R1_5_sub.fa,1389725,131902,0.48863488,0.45464495,0.9050877,2844097,3056726,0.48863488129975874,351
infinity_D08-NF-R1_bin.64.fa,infinity_D07-NF-R1_89.fa,1386908,134418,0.4026267,0.45372337,0.9030808,3444650,3056726,0.45372336283984893,351
infinity_D08-NF-R1_bin.64.fa,infinity_D08-NF-R1_bin.64.fa,3056684,0,0.99998623,0.99998623,1.0,3056726,3056726,0.9999862598086973,351
infinity_D08-NF-R1_bin.64.fa,infinity_D09-NF-R1_38.fa,1405480,134451,0.4321283,0.45979914,0.904338,3252460,3056726,0.4597991445749472,351
infinity_D08-NF-R1_bin.64.fa,infinity_D10-NF-R1_30_sub.fa,2094429,42259,0.4740698,0.68518704,0.9798231,4417976,3056726,0.6851870269039488,351
infinity_D08-NF-R1_bin.64.fa,infinity_D10-NF-R1_maxbin.026_sub.fa,694631,50098,0.47119758,0.22724673,0.92787826,1474182,3056726,0.4711975861867802,351
infinity_D08-NF-R1_bin.64.fa,nanopore_D01-NF-R1_bin.128.fa,1371777,123531,0.45334873,0.4487733,0.90994817,3025876,3056726,0.4533487162064804,351
infinity_D08-NF-R1_bin.64.fa,nanopore_D02-NF-R2_46_sub.fa,1259036,15431,0.72080135,0.41189036,0.9877438,1746717,3056726,0.7208013662201719,351
infinity_D08-NF-R1_bin.64.fa,nanopore_D04-NF-R1_79_sub.fa,1027996,102952,0.3020214,0.33630624,0.89985174,3403719,3056726,0.33630623091503786,351
infinity_D08-NF-R1_bin.64.fa,nanopore_D04-NF-R1_bin.307.fa,2241077,49738,0.5440786,0.7331625,0.9778062,4119032,3056726,0.7331625405744577,351
infinity_D08-NF-R1_bin.64.fa,nanopore_D05-NF-R1_89_sub.fa,2451407,61133,0.46788675,0.80197144,0.9750621,5239317,3056726,0.8019714557340109,351
infinity_D08-NF-R1_bin.64.fa,nanopore_D06-NF-R1_58_sub.fa,1425622,135339,0.41694242,0.46638855,0.9050667,3419230,3056726,0.46638854774683763,351
infinity_D08-NF-R1_bin.64.fa,nanopore_D07-NF-R1_8.fa,1402088,135180,0.38419327,0.45868945,0.9035866,3649434,3056726,0.4586894605535465,351
infinity_D08-NF-R1_bin.64.fa,nanopore_D08-NF-R1_bin.75.fa,1376613,124165,0.44964018,0.45035538,0.909804,3061588,3056726,0.45035538023362254,351
infinity_D08-NF-R1_bin.64.fa,nanopore_D08-NF-R1_maxbin.022_sub.fa,2516883,7383,0.5825116,0.82339174,0.9970666,4320743,3056726,0.8233917596801283,351
infinity_D08-NF-R1_bin.64.fa,nanopore_D10-NF-R1_29_sub.fa,588022,24618,0.46551257,0.19236988,0.95813423,1263171,3056726,0.46551258697357684,351
infinity_D08-NF-R1_bin.64.fa,nanopore_D10-NF-R1_bin.46.fa,1189673,47714,0.48654518,0.38919845,0.95989317,2445144,3056726,0.4865451687099001,351
infinity_D09-NF-R1_38.fa,infinity_D01-NF-R1_bin.49.fa,2057740,21624,0.90464664,0.6326719,0.9894914,2274634,3252460,0.9046466376568714,351
infinity_D09-NF-R1_38.fa,infinity_D02-NF-R2_bin.198.fa,972662,99981,0.51007473,0.29905427,0.89720887,1906901,3252460,0.510074723333828,351
infinity_D09-NF-R1_38.fa,infinity_D03-NF-R1_bin.218.fa,2704223,26059,0.8314835,0.83143926,0.9903636,3252287,3252460,0.8314835068368812,351
infinity_D09-NF-R1_38.fa,infinity_D04-NF-R1_maxbin.065_sub.fa,1430730,87862,0.47639707,0.43989164,0.9385894,3003230,3252460,0.47639707914478746,351
infinity_D09-NF-R1_38.fa,infinity_D05-NF-R1_bin.159.fa,2213726,38557,0.6659631,0.6806313,0.98258275,3324097,3252460,0.6806312760187674,351
infinity_D09-NF-R1_38.fa,infinity_D06-NF-R1_5_sub.fa,2439342,27223,0.8576859,0.7499991,0.98884004,2844097,3252460,0.8576859368720546,351
infinity_D09-NF-R1_38.fa,infinity_D07-NF-R1_89.fa,2715448,43760,0.7883088,0.8348905,0.9838848,3444650,3252460,0.8348905136419817,351
infinity_D09-NF-R1_38.fa,infinity_D08-NF-R1_bin.64.fa,1426276,136513,0.4666025,0.43852222,0.9042871,3056726,3252460,0.4666025021542657,351
infinity_D09-NF-R1_38.fa,infinity_D09-NF-R1_38.fa,3252443,0,0.99999475,0.99999475,1.0,3252460,3252460,0.9999947731870645,351
infinity_D09-NF-R1_38.fa,infinity_D10-NF-R1_30_sub.fa,2263895,61634,0.5124281,0.6960562,0.9727752,4417976,3252460,0.6960562159104186,351
infinity_D09-NF-R1_38.fa,infinity_D10-NF-R1_maxbin.026_sub.fa,918218,20518,0.6228661,0.28231493,0.9776545,1474182,3252460,0.6228661047279102,351
infinity_D09-NF-R1_38.fa,nanopore_D01-NF-R1_bin.128.fa,2489068,31379,0.82259417,0.7652878,0.98739326,3025876,3252460,0.8225941842957213,351
infinity_D09-NF-R1_38.fa,nanopore_D02-NF-R2_46_sub.fa,931199,100911,0.53311384,0.28630605,0.8916333,1746717,3252460,0.5331138358417534,351
infinity_D09-NF-R1_38.fa,nanopore_D04-NF-R1_79_sub.fa,2131242,22173,0.62615097,0.65527076,0.9895962,3403719,3252460,0.6552707796560142,351
infinity_D09-NF-R1_38.fa,nanopore_D04-NF-R1_bin.307.fa,2024493,147626,0.49149728,0.62244976,0.92708004,4119032,3252460,0.6224497764768822,351
infinity_D09-NF-R1_38.fa,nanopore_D05-NF-R1_89_sub.fa,2548127,54112,0.48634717,0.7834461,0.978764,5239317,3252460,0.7834460685142938,351
infinity_D09-NF-R1_38.fa,nanopore_D06-NF-R1_58_sub.fa,2752439,29705,0.80498797,0.84626377,0.98920774,3419230,3252460,0.8462637511299139,351
infinity_D09-NF-R1_38.fa,nanopore_D07-NF-R1_8.fa,2757339,44642,0.75555253,0.8477703,0.98380977,3649434,3252460,0.8477703030936583,351
infinity_D09-NF-R1_38.fa,nanopore_D08-NF-R1_bin.75.fa,2580082,27307,0.8427267,0.79327095,0.98941624,3061588,3252460,0.842726715678269,351
infinity_D09-NF-R1_38.fa,nanopore_D08-NF-R1_maxbin.022_sub.fa,1717582,181600,0.39752007,0.528087,0.89426994,4320743,3252460,0.528087047957546,351
infinity_D09-NF-R1_38.fa,nanopore_D10-NF-R1_29_sub.fa,759679,24474,0.6014063,0.23357059,0.96778375,1263171,3252460,0.6014063020762827,351
infinity_D09-NF-R1_38.fa,nanopore_D10-NF-R1_bin.46.fa,1512229,32553,0.61846215,0.4649493,0.9784735,2445144,3252460,0.6184621437428635,351
infinity_D10-NF-R1_30_sub.fa,infinity_D01-NF-R1_bin.49.fa,1494807,52248,0.65716374,0.33834657,0.965047,2274634,4417976,0.6571637459037366,351
infinity_D10-NF-R1_30_sub.fa,infinity_D02-NF-R2_bin.198.fa,1371726,48246,0.7193483,0.31048742,0.96482825,1906901,4417976,0.7193483038710452,351
infinity_D10-NF-R1_30_sub.fa,infinity_D03-NF-R1_bin.218.fa,2332523,51626,0.7171947,0.5279619,0.9778669,3252287,4417976,0.7171947002217209,351
infinity_D10-NF-R1_30_sub.fa,infinity_D04-NF-R1_maxbin.065_sub.fa,1650644,51901,0.5496229,0.37361994,0.9685571,3003230,4417976,0.5496229060045351,351
infinity_D10-NF-R1_30_sub.fa,infinity_D05-NF-R1_bin.159.fa,2219647,50694,0.66774434,0.5024126,0.9771612,3324097,4417976,0.667744352827249,351
infinity_D10-NF-R1_30_sub.fa,infinity_D06-NF-R1_5_sub.fa,2000049,63124,0.7032281,0.45270708,0.96843874,2844097,4417976,0.7032281247791479,351
infinity_D10-NF-R1_30_sub.fa,infinity_D07-NF-R1_89.fa,2265443,74283,0.65767,0.51277846,0.9672104,3444650,4417976,0.6576700100155314,351
infinity_D10-NF-R1_30_sub.fa,infinity_D08-NF-R1_bin.64.fa,2102761,42436,0.6879128,0.47595572,0.97981894,3056726,4417976,0.6879128191404791,351
infinity_D10-NF-R1_30_sub.fa,infinity_D09-NF-R1_38.fa,2257077,61058,0.69395995,0.5108848,0.9729482,3252460,4417976,0.6939599564637229,351
infinity_D10-NF-R1_30_sub.fa,infinity_D10-NF-R1_30_sub.fa,4417896,0,0.9999819,0.9999819,1.0,4417976,4417976,0.9999818921605731,351
infinity_D10-NF-R1_30_sub.fa,infinity_D10-NF-R1_maxbin.026_sub.fa,482309,50843,0.32717058,0.10916968,0.8945842,1474182,4417976,0.327170593590208,351
infinity_D10-NF-R1_30_sub.fa,nanopore_D01-NF-R1_bin.128.fa,1983432,67008,0.65549016,0.44894585,0.96621615,3025876,4417976,0.6554901787118838,351
infinity_D10-NF-R1_30_sub.fa,nanopore_D02-NF-R2_46_sub.fa,1350917,43978,0.77340347,0.30577734,0.9674458,1746717,4417976,0.7734034763502045,351
infinity_D10-NF-R1_30_sub.fa,nanopore_D04-NF-R1_79_sub.fa,1679110,55425,0.4933163,0.38006318,0.9669914,3403719,4417976,0.4933162813969073,351
infinity_D10-NF-R1_30_sub.fa,nanopore_D04-NF-R1_bin.307.fa,2803215,82999,0.6805519,0.6345021,0.9703915,4119032,4417976,0.6805518869481956,351
infinity_D10-NF-R1_30_sub.fa,nanopore_D05-NF-R1_89_sub.fa,3384809,80917,0.64604014,0.76614475,0.97609407,5239317,4417976,0.7661447232850518,351
infinity_D10-NF-R1_30_sub.fa,nanopore_D06-NF-R1_58_sub.fa,2268099,67298,0.6633362,0.51337963,0.97032845,3419230,4417976,0.6633361897269269,351
infinity_D10-NF-R1_30_sub.fa,nanopore_D07-NF-R1_8.fa,2296104,74597,0.62916714,0.5197185,0.9675115,3649434,4417976,0.6291671530434583,351
infinity_D10-NF-R1_30_sub.fa,nanopore_D08-NF-R1_bin.75.fa,2116208,60194,0.69121253,0.47899944,0.9715557,3061588,4417976,0.6912125341489449,351
infinity_D10-NF-R1_30_sub.fa,nanopore_D08-NF-R1_maxbin.022_sub.fa,2436593,60637,0.56392914,0.55151796,0.97511405,4320743,4417976,0.563929166812282,351
infinity_D10-NF-R1_30_sub.fa,nanopore_D10-NF-R1_29_sub.fa,957845,15918,0.7582861,0.21680629,0.98338145,1263171,4417976,0.758286091115138,351
infinity_D10-NF-R1_30_sub.fa,nanopore_D10-NF-R1_bin.46.fa,1659724,26946,0.6787837,0.3756752,0.98376477,2445144,4417976,0.6787837444338657,351
infinity_D10-NF-R1_maxbin.026_sub.fa,infinity_D01-NF-R1_bin.49.fa,883037,21481,0.3882106,0.59900135,0.97567374,2274634,1474182,0.5990013444744272,351
infinity_D10-NF-R1_maxbin.026_sub.fa,infinity_D02-NF-R2_bin.198.fa,429818,26607,0.22540131,0.29156372,0.93809706,1906901,1474182,0.2915637282235165,351
infinity_D10-NF-R1_maxbin.026_sub.fa,infinity_D03-NF-R1_bin.218.fa,974090,20699,0.29950923,0.6607664,0.9787504,3252287,1474182,0.6607664453914103,351
infinity_D10-NF-R1_maxbin.026_sub.fa,infinity_D04-NF-R1_maxbin.065_sub.fa,629100,38347,0.20947446,0.42674515,0.93904465,3003230,1474182,0.4267451373032638,351
infinity_D10-NF-R1_maxbin.026_sub.fa,infinity_D05-NF-R1_bin.159.fa,865453,32981,0.26035732,0.5870734,0.96189165,3324097,1474182,0.5870733735725983,351
infinity_D10-NF-R1_maxbin.026_sub.fa,infinity_D06-NF-R1_5_sub.fa,941208,22871,0.33093387,0.6384612,0.9757004,2844097,1474182,0.6384611940723737,351
infinity_D10-NF-R1_maxbin.026_sub.fa,infinity_D07-NF-R1_89.fa,900791,28367,0.26150435,0.61104465,0.9685088,3444650,1474182,0.611044633566276,351
infinity_D10-NF-R1_maxbin.026_sub.fa,infinity_D08-NF-R1_bin.64.fa,714273,52238,0.23367256,0.4845216,0.9268655,3056726,1474182,0.48452158553014485,351
infinity_D10-NF-R1_maxbin.026_sub.fa,infinity_D09-NF-R1_38.fa,922802,20872,0.2837243,0.6259756,0.97738194,3252460,1474182,0.6259756258046836,351
infinity_D10-NF-R1_maxbin.026_sub.fa,infinity_D10-NF-R1_30_sub.fa,495715,51484,0.1122041,0.33626446,0.89614195,4417976,1474182,0.3362644503867229,351
infinity_D10-NF-R1_maxbin.026_sub.fa,infinity_D10-NF-R1_maxbin.026_sub.fa,1474159,0,0.9999844,0.9999844,1.0,1474182,1474182,0.9999843981272326,351
infinity_D10-NF-R1_maxbin.026_sub.fa,nanopore_D01-NF-R1_bin.128.fa,945498,27172,0.31247082,0.6413713,0.9712617,3025876,1474182,0.641371282514642,351
infinity_D10-NF-R1_maxbin.026_sub.fa,nanopore_D02-NF-R2_46_sub.fa,405053,28226,0.2318939,0.27476457,0.9303153,1746717,1474182,0.2747645813067857,351
infinity_D10-NF-R1_maxbin.026_sub.fa,nanopore_D04-NF-R1_79_sub.fa,834836,15835,0.24527171,0.56630456,0.9810322,3403719,1474182,0.566304567550004,351
infinity_D10-NF-R1_maxbin.026_sub.fa,nanopore_D04-NF-R1_bin.307.fa,791324,59102,0.19211407,0.5367885,0.9253125,4119032,1474182,0.536788537643249,351
infinity_D10-NF-R1_maxbin.026_sub.fa,nanopore_D05-NF-R1_89_sub.fa,1016961,31911,0.19410183,0.68984765,0.9686212,5239317,1474182,0.6898476578875608,351
infinity_D10-NF-R1_maxbin.026_sub.fa,nanopore_D06-NF-R1_58_sub.fa,941577,22970,0.27537692,0.6387115,0.9756048,3419230,1474182,0.6387115023789465,351
infinity_D10-NF-R1_maxbin.026_sub.fa,nanopore_D07-NF-R1_8.fa,907096,28705,0.248558,0.6153216,0.96835506,3649434,1474182,0.615321581731428,351
infinity_D10-NF-R1_maxbin.026_sub.fa,nanopore_D08-NF-R1_bin.75.fa,975501,23385,0.31862584,0.6617236,0.9760277,3061588,1474182,0.661723586368576,351
infinity_D10-NF-R1_maxbin.026_sub.fa,nanopore_D08-NF-R1_maxbin.022_sub.fa,844402,57730,0.19542982,0.5727936,0.9316321,4320743,1474182,0.5727935899366564,351
infinity_D10-NF-R1_maxbin.026_sub.fa,nanopore_D10-NF-R1_29_sub.fa,374669,13883,0.29660988,0.25415382,0.96294594,1263171,1474182,0.2966098810058179,351
infinity_D10-NF-R1_maxbin.026_sub.fa,nanopore_D10-NF-R1_bin.46.fa,663654,12561,0.27141714,0.45018458,0.98107296,2445144,1474182,0.45018457693826136,351
nanopore_D01-NF-R1_bin.128.fa,infinity_D01-NF-R1_bin.49.fa,1747712,12971,0.7683487,0.5775888,0.99257827,2274634,3025876,0.7683486662030024,351
nanopore_D01-NF-R1_bin.128.fa,infinity_D02-NF-R2_bin.198.fa,870747,83809,0.45662937,0.2877669,0.9037505,1906901,3025876,0.4566293688030999,351
nanopore_D01-NF-R1_bin.128.fa,infinity_D03-NF-R1_bin.218.fa,2340528,33574,0.71965605,0.77350426,0.98565537,3252287,3025876,0.7735042678549947,351
nanopore_D01-NF-R1_bin.128.fa,infinity_D04-NF-R1_maxbin.065_sub.fa,1305435,79720,0.434677,0.4314238,0.93893224,3003230,3025876,0.43467699776573887,351
nanopore_D01-NF-R1_bin.128.fa,infinity_D05-NF-R1_bin.159.fa,1874371,51590,0.5638737,0.6194474,0.9724761,3324097,3025876,0.6194473930855064,351
nanopore_D01-NF-R1_bin.128.fa,infinity_D06-NF-R1_5_sub.fa,2155326,30301,0.75782436,0.7122982,0.98594135,2844097,3025876,0.7578243639369543,351
nanopore_D01-NF-R1_bin.128.fa,infinity_D07-NF-R1_89.fa,2439981,40907,0.70833933,0.80637175,0.9832347,3444650,3025876,0.8063717746530261,351
nanopore_D01-NF-R1_bin.128.fa,infinity_D08-NF-R1_bin.64.fa,1405766,126244,0.45989272,0.4645815,0.9101956,3056726,3025876,0.4645814963997203,351
nanopore_D01-NF-R1_bin.128.fa,infinity_D09-NF-R1_38.fa,2491265,31377,0.7659633,0.82332027,0.9874052,3252460,3025876,0.823320255026974,351
nanopore_D01-NF-R1_bin.128.fa,infinity_D10-NF-R1_30_sub.fa,1990524,68610,0.45055112,0.65783393,0.9655317,4417976,3025876,0.6578339627929234,351
nanopore_D01-NF-R1_bin.128.fa,infinity_D10-NF-R1_maxbin.026_sub.fa,943893,27152,0.6402826,0.3119404,0.971234,1474182,3025876,0.6402825431323947,351
nanopore_D01-NF-R1_bin.128.fa,nanopore_D01-NF-R1_bin.128.fa,3025853,0,0.9999924,0.9999924,1.0,3025876,3025876,0.9999923988953943,351
nanopore_D01-NF-R1_bin.128.fa,nanopore_D02-NF-R2_46_sub.fa,831987,86165,0.47631472,0.2749574,0.89643466,1746717,3025876,0.47631470925169905,351
nanopore_D01-NF-R1_bin.128.fa,nanopore_D04-NF-R1_79_sub.fa,2131966,26149,0.6263637,0.7045781,0.9877348,3403719,3025876,0.7045781122557567,351
nanopore_D01-NF-R1_bin.128.fa,nanopore_D04-NF-R1_bin.307.fa,1727979,150882,0.41951093,0.57106733,0.91268295,4119032,3025876,0.5710673537183942,351
nanopore_D01-NF-R1_bin.128.fa,nanopore_D05-NF-R1_89_sub.fa,2351224,61866,0.44876537,0.7770391,0.97368777,5239317,3025876,0.7770391119794731,351
nanopore_D01-NF-R1_bin.128.fa,nanopore_D06-NF-R1_58_sub.fa,2494445,32749,0.72953415,0.8243712,0.98687124,3419230,3025876,0.8243711903594199,351
nanopore_D01-NF-R1_bin.128.fa,nanopore_D07-NF-R1_8.fa,2502685,41220,0.6857735,0.8270944,0.9835297,3649434,3025876,0.8270943687051286,351
nanopore_D01-NF-R1_bin.128.fa,nanopore_D08-NF-R1_bin.75.fa,2304910,31600,0.75284785,0.7617331,0.98629016,3061588,3025876,0.761733131165983,351
nanopore_D01-NF-R1_bin.128.fa,nanopore_D08-NF-R1_maxbin.022_sub.fa,1662311,164722,0.38472804,0.5493652,0.9009078,4320743,3025876,0.549365208620578,351
nanopore_D01-NF-R1_bin.128.fa,nanopore_D10-NF-R1_29_sub.fa,581076,26090,0.46001372,0.19203563,0.95510054,1263171,3025876,0.4600137273575787,351
nanopore_D01-NF-R1_bin.128.fa,nanopore_D10-NF-R1_bin.46.fa,1434127,36543,0.5865205,0.47395432,0.974519,2445144,3025876,0.5865204666882605,351
nanopore_D02-NF-R2_46_sub.fa,infinity_D01-NF-R1_bin.49.fa,762085,83981,0.3350363,0.43629563,0.889801,2274634,1746717,0.4362956334655242,351
nanopore_D02-NF-R2_46_sub.fa,infinity_D02-NF-R2_bin.198.fa,1071179,2087,0.56173813,0.61325276,0.9980517,1906901,1746717,0.6132527478692885,351
nanopore_D02-NF-R2_46_sub.fa,infinity_D03-NF-R1_bin.218.fa,938877,97035,0.28868207,0.5375095,0.8966478,3252287,1746717,0.5375095106992146,351
nanopore_D02-NF-R2_46_sub.fa,infinity_D04-NF-R1_maxbin.065_sub.fa,1113906,43049,0.37090266,0.6377141,0.9613531,3003230,1746717,0.6377140658732926,351
nanopore_D02-NF-R2_46_sub.fa,infinity_D05-NF-R1_bin.159.fa,1065075,52118,0.3204103,0.6097582,0.9510664,3324097,1746717,0.6097581920826327,351
nanopore_D02-NF-R2_46_sub.fa,infinity_D06-NF-R1_5_sub.fa,909525,99279,0.31979394,0.5207054,0.89084524,2844097,1746717,0.5207054147867113,351
nanopore_D02-NF-R2_46_sub.fa,infinity_D07-NF-R1_89.fa,919091,100614,0.26681694,0.526182,0.8905288,3444650,1746717,0.5261819745270699,351
nanopore_D02-NF-R2_46_sub.fa,infinity_D08-NF-R1_bin.64.fa,1274545,15850,0.41696408,0.7296803,0.9875642,3056726,1746717,0.7296803088307952,351
nanopore_D02-NF-R2_46_sub.fa,infinity_D09-NF-R1_38.fa,935478,101312,0.28762168,0.5355636,0.89170027,3252460,1746717,0.5355635744084474,351
nanopore_D02-NF-R2_46_sub.fa,infinity_D10-NF-R1_30_sub.fa,1360024,44556,0.3078387,0.77861726,0.9672388,4417976,1746717,0.7786172574034603,351
nanopore_D02-NF-R2_46_sub.fa,infinity_D10-NF-R1_maxbin.026_sub.fa,404984,27987,0.27471778,0.2318544,0.93089354,1474182,1746717,0.2747177756884835,351
nanopore_D02-NF-R2_46_sub.fa,nanopore_D01-NF-R1_bin.128.fa,813859,85468,0.2689664,0.4659364,0.89498425,3025876,1746717,0.46593638236760737,351
nanopore_D02-NF-R2_46_sub.fa,nanopore_D02-NF-R2_46_sub.fa,1746704,0,0.99999255,0.99999255,1.0,1746717,1746717,0.9999925574663784,351
nanopore_D02-NF-R2_46_sub.fa,nanopore_D04-NF-R1_79_sub.fa,681945,72346,0.2003529,0.39041528,0.89391226,3403719,1746717,0.39041527620101024,351
nanopore_D02-NF-R2_46_sub.fa,nanopore_D04-NF-R1_bin.307.fa,1467080,30084,0.35617107,0.8399071,0.979494,4119032,1746717,0.8399070942802984,351
nanopore_D02-NF-R2_46_sub.fa,nanopore_D05-NF-R1_89_sub.fa,1503885,44722,0.28703836,0.86097807,0.97026235,5239317,1746717,0.8609780519683498,351
nanopore_D02-NF-R2_46_sub.fa,nanopore_D06-NF-R1_58_sub.fa,943508,102840,0.27594167,0.5401608,0.89100254,3419230,1746717,0.5401607701762793,351
nanopore_D02-NF-R2_46_sub.fa,nanopore_D07-NF-R1_8.fa,926222,100627,0.2537988,0.5302645,0.8913576,3649434,1746717,0.5302644904698357,351
nanopore_D02-NF-R2_46_sub.fa,nanopore_D08-NF-R1_bin.75.fa,869910,93820,0.28413686,0.49802572,0.89214975,3061588,1746717,0.49802572483121194,351
nanopore_D02-NF-R2_46_sub.fa,nanopore_D08-NF-R1_maxbin.022_sub.fa,1565150,18041,0.36224094,0.8960524,0.9884733,4320743,1746717,0.8960524229168205,351
nanopore_D02-NF-R2_46_sub.fa,nanopore_D10-NF-R1_29_sub.fa,509124,20410,0.40305233,0.29147482,0.9599115,1263171,1746717,0.4030523183321973,351
nanopore_D02-NF-R2_46_sub.fa,nanopore_D10-NF-R1_bin.46.fa,792172,32821,0.32397765,0.4535205,0.95856833,2445144,1746717,0.45352051877894356,351
nanopore_D04-NF-R1_79_sub.fa,infinity_D01-NF-R1_bin.49.fa,1363496,16057,0.5994353,0.40059006,0.9882237,2274634,3403719,0.5994353377290589,351
nanopore_D04-NF-R1_79_sub.fa,infinity_D02-NF-R2_bin.198.fa,600298,59697,0.3148029,0.17636532,0.9005544,1906901,3403719,0.31480291845250485,351
nanopore_D04-NF-R1_79_sub.fa,infinity_D03-NF-R1_bin.218.fa,1967022,22901,0.60481197,0.57790375,0.98835754,3252287,3403719,0.6048119369539036,351
nanopore_D04-NF-R1_79_sub.fa,infinity_D04-NF-R1_maxbin.065_sub.fa,1054010,62602,0.3509588,0.30966422,0.9406059,3003230,3403719,0.3509588010242306,351
nanopore_D04-NF-R1_79_sub.fa,infinity_D05-NF-R1_bin.159.fa,1450774,36727,0.43644154,0.426232,0.97468454,3324097,3403719,0.43644153585169143,351
nanopore_D04-NF-R1_79_sub.fa,infinity_D06-NF-R1_5_sub.fa,1757136,19908,0.6178186,0.51624,0.9886702,2844097,3403719,0.6178185905754973,351
nanopore_D04-NF-R1_79_sub.fa,infinity_D07-NF-R1_89.fa,2065090,36338,0.5995065,0.6067158,0.9824037,3444650,3403719,0.6067157717778701,351
nanopore_D04-NF-R1_79_sub.fa,infinity_D08-NF-R1_bin.64.fa,1052382,105477,0.34428406,0.30918592,0.89977306,3056726,3403719,0.34428404770332705,351
nanopore_D04-NF-R1_79_sub.fa,infinity_D09-NF-R1_38.fa,2139041,22504,0.65766865,0.6284423,0.9894794,3252460,3403719,0.6576686569550433,351
nanopore_D04-NF-R1_79_sub.fa,infinity_D10-NF-R1_30_sub.fa,1683105,55924,0.38096744,0.49449,0.96677333,4417976,3403719,0.4944899975585529,351
